kooindia@eyecatching@{'weight': 1}
kooindia@new@{'weight': 1}
kooindia@loving@{'weight': 1}
kooindia@likeit@{'weight': 1}
kooindia@backtheblue@{'weight': 1}
kooindia@namibia@{'weight': 1}
kooindia@trend@{'weight': 1}
kooindia@durgapuja@{'weight': 1}
kooindia@bollywood@{'weight': 1}
kooindia@books@{'weight': 1}
kooindia@good_morning_friends❤️@{'weight': 1}
kooindia@facebook@{'weight': 1}
kooindia@tamilnaduaitc@{'weight': 2}
kooindia@tamil@{'weight': 2}
kooindia@ipl2021@{'weight': 2}
kooindia@worldcupt20@{'weight': 2}
kooindia@morningmotivation@{'weight': 4}
kooindia@buzz@{'weight': 2}
kooindia@thirukural@{'weight': 1}
kooindia@INDIA@{'weight': 1}
kooindia@targetwankhede@{'weight': 1}
kooindia@paktargetedshami@{'weight': 2}
kooindia@bigmatch@{'weight': 2}
kooindia@wednesday@{'weight': 4}
kooindia@koorevolution#blog@{'weight': 2}
kooindia@blogpost@{'weight': 2}
kooindia@content@{'weight': 3}
kooindia@pitchreport#morningmotivational@{'weight': 2}
kooindia@tuesday@{'weight': 2}
kooindia@wbbl@{'weight': 2}
kooindia@bigbash@{'weight': 2}
kooindia@vibee@{'weight': 1}
kooindia@livethegame@{'weight': 2}
kooindia@blog@{'weight': 2}
kooindia@blogpost#support@{'weight': 2}
kooindia@pitchreport#believe@{'weight': 1}
rohitsharma@ipl@{'weight': 1}
rohitsharma@klrahul@{'weight': 2}
rohitsharma@hitlaadofficial@{'weight': 1}
rohitsharma@hitलड़@{'weight': 1}
rohitsharma@diwali@{'weight': 1}
rohitsharma@sachintendulkar@{'weight': 1}
rohitsharma@msdhoni@{'weight': 2}
rohitsharma@viratkohli@{'weight': 5}
rohitsharma@bcci@{'weight': 2}
rohitsharma@teamindia@{'weight': 3}
rohitsharma@koomentry@{'weight': 1}
rohitsharma@hitman@{'weight': 1}
rohitsharma@newzealand@{'weight': 1}
rohitsharma@indvsnz@{'weight': 3}
rohitsharma@kingkohli@{'weight': 1}
rohitsharma@indians@{'weight': 1}
rohitsharma@worldcup@{'weight': 1}
rohitsharma@letsgoboys@{'weight': 1}
rohitsharma@NZvsIND....@{'weight': 1}
rohitsharma@RoHit45@{'weight': 1}
ipl@icc@{'weight': 2}
ipl@bcci@{'weight': 2}
ipl@teamindia@{'weight': 1}
ipl@ipl2021@{'weight': 2}
ipl@kooforindia@{'weight': 1}
ipl@rcb@{'weight': 1}
ipl@indiancricket@{'weight': 1}
ipl@congratulations@{'weight': 1}
ipl@ipl2022@{'weight': 2}
ipl@iplonkoo@{'weight': 1}
ipl@indvnz@{'weight': 1}
ipl@indvsnz@{'weight': 1}
ipl@worldcup@{'weight': 1}
ipl@shahinafridi@{'weight': 1}
ipl@indianteam@{'weight': 1}
ipl@memes@{'weight': 1}
ipl@cricket.@{'weight': 1}
diwali@covaxin@{'weight': 1}
diwali@chotidiwwali@{'weight': 1}
diwali@klrahul@{'weight': 1}
diwali@hitlaadofficial@{'weight': 1}
diwali@hitलड़@{'weight': 1}
diwali@applejam@{'weight': 1}
diwali@diwalieksaath@{'weight': 2}
diwali@diwaliasperakhilesh@{'weight': 3}
diwali@covid19@{'weight': 2}
diwali@congress@{'weight': 1}
diwali@kooforindia@{'weight': 6}
diwali@koooftheday@{'weight': 6}
diwali@TeamIndia@{'weight': 1}
diwali@ICCT20WorldCup2021@{'weight': 1}
diwali@IndvAfg@{'weight': 1}
diwali@qralink@{'weight': 1}
diwali@worldcup@{'weight': 1}
diwali@TRENDING@{'weight': 2}
diwali@love@{'weight': 2}
diwali@INDIA@{'weight': 3}
diwali@party@{'weight': 1}
diwali@NAVRATRI@{'weight': 1}
diwali@HOT🔥#GREEN🌱#SKYISBLUE☁️@{'weight': 1}
diwali@EXPO2020DUBAI@{'weight': 1}
diwali@MUMBAI@{'weight': 1}
diwali@hindufestival@{'weight': 1}
diwali@viratkohli@{'weight': 2}
diwali@viral@{'weight': 2}
diwali@instagram@{'weight': 1}
diwali@instagood@{'weight': 1}
diwali@explorepage@{'weight': 1}
diwali@explore@{'weight': 1}
diwali@fashion@{'weight': 2}
diwali@follow@{'weight': 1}
diwali@tiktok@{'weight': 1}
diwali@like@{'weight': 1}
diwali@likeforlikes@{'weight': 1}
diwali@followforfollowback@{'weight': 1}
diwali@photography@{'weight': 1}
diwali@trend@{'weight': 2}
diwali@instadaily@{'weight': 1}
diwali@memes@{'weight': 2}
diwali@music@{'weight': 1}
diwali@style@{'weight': 1}
diwali@trendingnow@{'weight': 1}
diwali@likes@{'weight': 1}
diwali@photooftheday@{'weight': 1}
diwali@foryou@{'weight': 1}
diwali@model@{'weight': 1}
diwali@bollywood@{'weight': 1}
diwali@reels@{'weight': 1}
diwali@beautiful@{'weight': 1}
diwali@dance@{'weight': 1}
diwali@tanvee@{'weight': 2}
diwali@worldfoodday@{'weight': 1}
diwali@modiinamerica@{'weight': 1}
diwali@business@{'weight': 1}
diwali@love_problam_solution_baba_ji@{'weight': 1}
diwali@CRICKET@{'weight': 1}
diwali@virat.kohli@{'weight': 1}
diwali@KOOOFTHEDAY@{'weight': 3}
diwali@dhanteras@{'weight': 1}
diwali@KOOFORINDIA@{'weight': 2}
diwali@KOOVSTWITTER@{'weight': 1}
diwali@facebook@{'weight': 1}
diwali@sukanchoudhary@{'weight': 1}
diwali@looks@{'weight': 1}
diwali@coder@{'weight': 1}
diwali@jai_shri_radhe_krishna🙏☺️@{'weight': 1}
diwali@nostalgia@{'weight': 1}
diwali@chaipecharcha@{'weight': 1}
diwali@chailover@{'weight': 1}
diwali@chai@{'weight': 1}
diwali@weekendplans@{'weight': 1}
diwali@comicart@{'weight': 1}
diwali@chaimemes@{'weight': 1}
diwali@monday@{'weight': 1}
diwali@wfhlife@{'weight': 1}
diwali@desimom@{'weight': 1}
diwali@desimemes@{'weight': 1}
diwali@chaiparleg@{'weight': 1}
diwali@comic@{'weight': 1}
diwali@parleg@{'weight': 1}
diwali@childhood@{'weight': 1}
diwali@90s@{'weight': 1}
diwali@90smemories@{'weight': 1}
diwali@cybertapri@{'weight': 1}
diwali@childhoodmemories@{'weight': 1}
diwali@Diwali@{'weight': 1}
diwali@KOOINDIA@{'weight': 1}
diwali@festive@{'weight': 1}
diwali@TATASONS@{'weight': 1}
diwali@ARYANKHAN@{'weight': 1}
diwali@SHAHRUKHKHAN@{'weight': 1}
diwali@KOO@{'weight': 1}
diwali@indvsnz@{'weight': 9}
diwali@indvnz@{'weight': 1}
diwali@nationalunityday@{'weight': 2}
diwali@g20romesummit@{'weight': 1}
diwali@diwali@{'weight': 1}
diwali@teamindia@{'weight': 4}
diwali@motivation@{'weight': 2}
diwali@narendramodi@{'weight': 3}
diwali@newzealand@{'weight': 1}
diwali@KooOfTheDay@{'weight': 1}
diwali@KooForIndia@{'weight': 1}
diwali@aryankhan@{'weight': 3}
diwali@OkTelugu@{'weight': 1}
diwali@modiji@{'weight': 1}
diwali@indvspak@{'weight': 1}
diwali@தீபாவளி@{'weight': 1}
diwali@தீபாவளிமீம்ஸ்@{'weight': 1}
diwali@தீபாவளிபோனஸ்@{'weight': 1}
diwali@தமிழ்@{'weight': 1}
diwali@தமிழ்நாடுநாள்@{'weight': 1}
diwali@தமிழ்நாட்டின்வரலாறு@{'weight': 1}
diwali@தமிழ்நாட்டின்அதிசயங்கள்@{'weight': 1}
diwali@தமிழ்நாடுவினாவிடை@{'weight': 1}
diwali@தமிழ்நாடுமீம்ஸ்@{'weight': 1}
diwali@தமிழர்சிறப்புகள்@{'weight': 1}
diwali@தீபாவளிபலகாரம்@{'weight': 1}
diwali@எங்கள்வீட்டுதீபாவளி@{'weight': 1}
diwali@கூபண்ணுங்க@{'weight': 1}
diwali@தீபாவளிஅன்றும்இன்றும்@{'weight': 1}
diwali@உலகசேமிப்புதினம்@{'weight': 1}
diwali@தமிழ்நாடு@{'weight': 1}
diwali@sunnews@{'weight': 1}
diwali@success@{'weight': 1}
diwali@greenindia@{'weight': 1}
diwali@green@{'weight': 1}
diwali@kookiyakya@{'weight': 1}
diwali@metaverseishere@{'weight': 1}
diwali@jnueventrow@{'weight': 1}
diwali@judicialsystemfailedindia@{'weight': 1}
T20WorldCup21@TeamIndia@{'weight': 8}
T20WorldCup21@Cricket@{'weight': 20}
T20WorldCup21@t20worldcup2021@{'weight': 15}
T20WorldCup21@INDvAFG@{'weight': 2}
T20WorldCup21@indianteam@{'weight': 1}
T20WorldCup21@AFGvIND@{'weight': 1}
T20WorldCup21@INDvsAFG@{'weight': 1}
T20WorldCup21@KLRahul@{'weight': 1}
T20WorldCup21@RishabhPant@{'weight': 1}
T20WorldCup21@HardikPandya@{'weight': 2}
T20WorldCup21@mohamadshami@{'weight': 1}
T20WorldCup21@koooftheday@{'weight': 1}
T20WorldCup21@India@{'weight': 10}
T20WorldCup21@SpotNews18@{'weight': 1}
T20WorldCup21@Namibia@{'weight': 6}
T20WorldCup21@Pakistan@{'weight': 5}
T20WorldCup21@PAKvsNAM@{'weight': 1}
T20WorldCup21@TeamNamibia@{'weight': 1}
T20WorldCup21@kooforindia@{'weight': 1}
T20WorldCup21@josbuttler@{'weight': 2}
T20WorldCup21@ENGvsSL@{'weight': 1}
T20WorldCup21@Predictions@{'weight': 1}
T20WorldCup21@indiancricket@{'weight': 4}
T20WorldCup21@newzealandcricketteam@{'weight': 1}
T20WorldCup21@SunilGavaskar@{'weight': 1}
T20WorldCup21@newzealandcricket@{'weight': 1}
T20WorldCup21@JaspritBumrah@{'weight': 1}
T20WorldCup21@INDvsNZ@{'weight': 8}
T20WorldCup21@IndiaVsNewZealand@{'weight': 3}
T20WorldCup21@IndianCricketTeam@{'weight': 9}
T20WorldCup21@IND@{'weight': 4}
T20WorldCup21@T20WC2021@{'weight': 18}
T20WorldCup21@ViratKohli@{'weight': 6}
T20WorldCup21@INDvNZ@{'weight': 7}
T20WorldCup21@MSDhoni@{'weight': 2}
T20WorldCup21@GautamGambhir@{'weight': 1}
T20WorldCup21@AsgharAfghan@{'weight': 1}
T20WorldCup21@AFG@{'weight': 1}
T20WorldCup21@ind@{'weight': 1}
T20WorldCup21@NewZealand@{'weight': 8}
T20WorldCup21@AFGvNAM@{'weight': 1}
T20WorldCup21@sports@{'weight': 1}
T20WorldCup21@msdhoni@{'weight': 1}
T20WorldCup21@viratkholi@{'weight': 3}
T20WorldCup21@Shardulthakur@{'weight': 1}
T20WorldCup21@KaneWilliamson@{'weight': 2}
T20WorldCup21@T20WC@{'weight': 9}
T20WorldCup21@WaninduHasaranga@{'weight': 1}
T20WorldCup21@SriLanka@{'weight': 2}
T20WorldCup21@SL@{'weight': 1}
T20WorldCup21@AUSvENG@{'weight': 1}
T20WorldCup21@Australia@{'weight': 1}
T20WorldCup21@ShaneWatson@{'weight': 1}
T20WorldCup21@JosButtler@{'weight': 1}
T20WorldCup21@Dream11@{'weight': 1}
T20WorldCup21@wrigames@{'weight': 1}
T20WorldCup21@SportsNews@{'weight': 1}
T20WorldCup21@ShardulThakur@{'weight': 1}
T20WorldCup21@AFGvPAK@{'weight': 1}
T20WorldCup21@MohammadNabi@{'weight': 1}
T20WorldCup21@mohammadshami@{'weight': 1}
T20WorldCup21@IndiaVsPak@{'weight': 2}
T20WorldCup21@NZ@{'weight': 1}
T20WorldCup21@t20cricketworldcup@{'weight': 1}
T20WorldCup21@cricketnews@{'weight': 4}
T20WorldCup21@ICC@{'weight': 1}
T20WorldCup21@jarvo69@{'weight': 1}
T20WorldCup21@T20WorldCup2021@{'weight': 15}
T20WorldCup21@teamindia@{'weight': 1}
T20WorldCup21@hardikpandya@{'weight': 2}
T20WorldCup21@WIvBAN,@{'weight': 1}
T20WorldCup21@WestIndies@{'weight': 3}
T20WorldCup21@Bangladesh@{'weight': 3}
T20WorldCup21@WIvBAN@{'weight': 1}
T20WorldCup21@KieronPollard@{'weight': 1}
T20WorldCup21@AdamMilne@{'weight': 2}
T20WorldCup21@DavidWarner@{'weight': 1}
T20WorldCup21@CristianoRonaldo@{'weight': 1}
T20WorldCup21@t20wc@{'weight': 1}
T20WorldCup21@Sedition;@{'weight': 1}
T20WorldCup21@JammuAndKashmir@{'weight': 1}
T20WorldCup21@Agra@{'weight': 1}
T20WorldCup21@PakistanCricket@{'weight': 1}
T20WorldCup21@IndvsPak@{'weight': 3}
T20WorldCup21@YogiAdityanath@{'weight': 1}
T20WorldCup21@SabseBadaStadium@{'weight': 1}
T20WorldCup21@pakistancoach@{'weight': 1}
T20WorldCup21@saqlainmushtaq@{'weight': 1}
T20WorldCup21@pakistancricjetteam@{'weight': 1}
T20WorldCup21@ENGLAND@{'weight': 2}
T20WorldCup21@Scotland@{'weight': 3}
T20WorldCup21@koopecricket@{'weight': 1}
T20WorldCup21@INDvPAK@{'weight': 1}
T20WorldCup21@PakVsInd@{'weight': 2}
T20WorldCup21@PAKvIND@{'weight': 2}
T20WorldCup21@Rajasthan@{'weight': 1}
T20WorldCup21@RajasthanNews@{'weight': 1}
T20WorldCup21@Udaipur@{'weight': 1}
T20WorldCup21@Teacher@{'weight': 1}
T20WorldCup21@nafisaatari@{'weight': 1}
T20WorldCup21@nafisaattari@{'weight': 1}
T20WorldCup21@Nafisa@{'weight': 1}
T20WorldCup21@arrested@{'weight': 1}
T20WorldCup21@Pakistanwin@{'weight': 1}
T20WorldCup21@WasimJaffer@{'weight': 1}
T20WorldCup21@MichaelVaughan@{'weight': 1}
T20WorldCup21@BreakingNews@{'weight': 1}
T20WorldCup21@ObedMcCoy@{'weight': 1}
T20WorldCup21@News@{'weight': 1}
T20WorldCup21@SCOvNAM@{'weight': 2}
T20WorldCup21@RubenTrumpelmann@{'weight': 1}
T20WorldCup21@harbhajansingh@{'weight': 1}
T20WorldCup21@Bhajji@{'weight': 1}
T20WorldCup21@MohammadAmir@{'weight': 1}
T20WorldCup21@BhajjivsAmir@{'weight': 1}
T20WorldCup21@HarbhajanvsAmir@{'weight': 1}
T20WorldCup21@Fixer@{'weight': 1}
T20WorldCup21@FixerKoSixer@{'weight': 1}
T20WorldCup21@FixerAmir@{'weight': 1}
T20WorldCup21@IPLNewTeam@{'weight': 1}
T20WorldCup21@IPL2022@{'weight': 1}
T20WorldCup21@IPLAuction2022@{'weight': 1}
T20WorldCup21@IPLAuction@{'weight': 1}
T20WorldCup21@BCCI@{'weight': 1}
T20WorldCup21@PittaKathalu@{'weight': 1}
T20WorldCup21@TeluguMemes@{'weight': 1}
T20WorldCup21@LucknowIPLTeam@{'weight': 1}
T20WorldCup21@AhmedabadIPLTeam@{'weight': 1}
T20WorldCup21@Lucknow@{'weight': 1}
T20WorldCup21@Ahmedabad@{'weight': 1}
T20WorldCup21@PAKvNZ@{'weight': 2}
T20WorldCup21@NZvsPAK@{'weight': 1}
T20WorldCup21@AsifAli@{'weight': 1}
T20WorldCup21@shoaibmalik@{'weight': 1}
T20WorldCup21@devonconway@{'weight': 1}
T20WorldCup21@MohammedHafeez@{'weight': 1}
T20WorldCup21@PakvsNewzealand@{'weight': 2}
T20WorldCup21@T20Cricket@{'weight': 2}
T20WorldCup21@PakvsNz@{'weight': 1}
TeamIndia@INDvsAFG@{'weight': 15}
TeamIndia@ViratKohli@{'weight': 20}
TeamIndia@KLRahul@{'weight': 3}
TeamIndia@India@{'weight': 17}
TeamIndia@IND@{'weight': 15}
TeamIndia@TeamAfghanistan@{'weight': 4}
TeamIndia@AFG@{'weight': 5}
TeamIndia@KlRahul@{'weight': 1}
TeamIndia@RishabhPant@{'weight': 2}
TeamIndia@HardikPandya@{'weight': 7}
TeamIndia@Ashwin@{'weight': 1}
TeamIndia@Shami@{'weight': 2}
TeamIndia@SabseBadaStadium@{'weight': 7}
TeamIndia@Cricket@{'weight': 18}
TeamIndia@t20worldcup2021@{'weight': 15}
TeamIndia@INDvAFG@{'weight': 9}
TeamIndia@indianteam@{'weight': 1}
TeamIndia@AFGvIND@{'weight': 1}
TeamIndia@mohamadshami@{'weight': 1}
TeamIndia@ICCT20WC@{'weight': 1}
TeamIndia@kunukul@{'weight': 1}
TeamIndia@koo@{'weight': 1}
TeamIndia@AniMantra@{'weight': 1}
TeamIndia@MoodRightNow@{'weight': 1}
TeamIndia@meme@{'weight': 1}
TeamIndia@memes@{'weight': 1}
TeamIndia@funny@{'weight': 1}
TeamIndia@dankmemes@{'weight': 1}
TeamIndia@memesdaily@{'weight': 1}
TeamIndia@funnymemes@{'weight': 1}
TeamIndia@lol@{'weight': 1}
TeamIndia@follow@{'weight': 1}
TeamIndia@humor@{'weight': 1}
TeamIndia@dank@{'weight': 1}
TeamIndia@like@{'weight': 1}
TeamIndia@love@{'weight': 1}
TeamIndia@memepage@{'weight': 1}
TeamIndia@instagram@{'weight': 1}
TeamIndia@comedy@{'weight': 1}
TeamIndia@dankmeme@{'weight': 1}
TeamIndia@tiktok@{'weight': 1}
TeamIndia@lmao@{'weight': 1}
TeamIndia@fun@{'weight': 1}
TeamIndia@dailymemes@{'weight': 1}
TeamIndia@edgymemes@{'weight': 1}
TeamIndia@ol@{'weight': 1}
TeamIndia@offensivememes@{'weight': 1}
TeamIndia@memestagram@{'weight': 1}
TeamIndia@bhfyp@{'weight': 1}
TeamIndia@instagood@{'weight': 1}
TeamIndia@funnymeme@{'weight': 1}
TeamIndia@RJAnimesh@{'weight': 1}
TeamIndia@afghanistan@{'weight': 2}
TeamIndia@BCCI@{'weight': 7}
TeamIndia@RahulDravid@{'weight': 5}
TeamIndia@CoachDravid@{'weight': 2}
TeamIndia@TheWallIsBack@{'weight': 2}
TeamIndia@IndiraNagarGundaisBack@{'weight': 2}
TeamIndia@RavichandranAshwin@{'weight': 1}
TeamIndia@viratkholi@{'weight': 8}
TeamIndia@COP26@{'weight': 14}
TeamIndia@Diwali@{'weight': 9}
TeamIndia@narakachaturdashi@{'weight': 8}
TeamIndia@NarakChaturdashi2021@{'weight': 8}
TeamIndia@firecrackers@{'weight': 8}
TeamIndia@Thalapathy66@{'weight': 8}
TeamIndia@छोटी_दीपावली@{'weight': 8}
TeamIndia@happydiwali2021@{'weight': 8}
TeamIndia@BiggBoss15@{'weight': 14}
TeamIndia@BiggBossTelugu5@{'weight': 14}
TeamIndia@Kohli@{'weight': 14}
TeamIndia@IndiaVsNewZealand@{'weight': 17}
TeamIndia@ICCT20WorldCup@{'weight': 15}
TeamIndia@IndianCricketTeam@{'weight': 20}
TeamIndia@INDvsNZ@{'weight': 33}
TeamIndia@MemeOfTheMatch@{'weight': 1}
TeamIndia@BounceBackBoys@{'weight': 3}
TeamIndia@Pak@{'weight': 1}
TeamIndia@BreakingNews🚨@{'weight': 2}
TeamIndia@HeadCoach@{'weight': 2}
TeamIndia@ICCT20WorldCup2021@{'weight': 3}
TeamIndia@IndvAfg@{'weight': 3}
TeamIndia@qralink@{'weight': 1}
TeamIndia@diwalieksaath@{'weight': 1}
TeamIndia@Toss@{'weight': 1}
TeamIndia@MohammadNabi@{'weight': 1}
TeamIndia@ViratKohli’@{'weight': 1}
TeamIndia@T20Cup@{'weight': 3}
TeamIndia@Sabsebdastadium@{'weight': 6}
TeamIndia@icc@{'weight': 1}
TeamIndia@bcci@{'weight': 1}
TeamIndia@ICC@{'weight': 1}
TeamIndia@kooapp@{'weight': 4}
TeamIndia@PAKvsNAM.@{'weight': 1}
TeamIndia@T20WC@{'weight': 1}
TeamIndia@T20WC2021@{'weight': 5}
TeamIndia@indiancricket@{'weight': 4}
TeamIndia@INDvNZ@{'weight': 12}
TeamIndia@IndvsPak@{'weight': 2}
TeamIndia@Vamika@{'weight': 2}
TeamIndia@RahulGandhi@{'weight': 1}
TeamIndia@Pakistan@{'weight': 2}
TeamIndia@PAKvsNAM@{'weight': 1}
TeamIndia@धनतेरस@{'weight': 6}
TeamIndia@KaranKundrra@{'weight': 6}
TeamIndia@AnilDeshmukh@{'weight': 6}
TeamIndia@TejasswiPrakash@{'weight': 6}
TeamIndia@Dhanteras2021@{'weight': 6}
TeamIndia@dhantrayodashi@{'weight': 6}
TeamIndia@dhanteraswishes@{'weight': 6}
TeamIndia@DhanterasPuja@{'weight': 6}
TeamIndia@kooparcricket@{'weight': 1}
TeamIndia@IndvsAfg@{'weight': 1}
TeamIndia@msdhoni@{'weight': 2}
TeamIndia@TeamIndia@{'weight': 4}
TeamIndia@AzharAli@{'weight': 1}
TeamIndia@Cricketonkoo@{'weight': 2}
TeamIndia@RaviShastri@{'weight': 2}
TeamIndia@ShoaibAkhtar@{'weight': 1}
TeamIndia@MohammadAmir@{'weight': 1}
TeamIndia@GautamGambhir@{'weight': 3}
TeamIndia@IndiavsNewZealand@{'weight': 1}
TeamIndia@Koooftheday@{'weight': 1}
TeamIndia@EJSports@{'weight': 1}
TeamIndia@Copied@{'weight': 1}
TeamIndia@T20WorldCup2021🏏@{'weight': 1}
TeamIndia@LetsPrepareForTheNextBattle@{'weight': 1}
TeamIndia@Inkhabar@{'weight': 2}
TeamIndia@Semifinal@{'weight': 2}
TeamIndia@INDIA@{'weight': 1}
TeamIndia@Rohit@{'weight': 1}
TeamIndia@MSD@{'weight': 1}
TeamIndia@Pant@{'weight': 1}
TeamIndia@SpotNews18@{'weight': 1}
TeamIndia@NewZealand@{'weight': 14}
TeamIndia@IndVsNz@{'weight': 1}
TeamIndia@IPL2021@{'weight': 1}
TeamIndia@IPL@{'weight': 1}
TeamIndia@indvsnz@{'weight': 4}
TeamIndia@Poll@{'weight': 1}
TeamIndia@teamindia@{'weight': 1}
TeamIndia@MSDhoni@{'weight': 1}
TeamIndia@IndvsNZ@{'weight': 1}
TeamIndia@NewZealand’s@{'weight': 2}
TeamIndia@NZvsIND@{'weight': 2}
TeamIndia@BanIpl@{'weight': 1}
TeamIndia@mentorDhoni@{'weight': 1}
TeamIndia@WorldCupSeBahar@{'weight': 1}
TeamIndia@indiavsnewzealand@{'weight': 1}
TeamIndia@ind@{'weight': 1}
TeamIndia@CRICKET@{'weight': 1}
TeamIndia@BCCIofficial@{'weight': 1}
TeamIndia@IndvNz@{'weight': 1}
TeamIndia@bouncebackboys@{'weight': 1}
TeamIndia@chakdeindia@{'weight': 1}
TeamIndia@AMO@{'weight': 1}
TeamIndia@ElectricBikes@{'weight': 1}
TeamIndia@KarleJeetSeYaariyan@{'weight': 1}
TeamIndia@MenInBlue@{'weight': 1}
TeamIndia@KarleRahonSeYaariya@{'weight': 1}
TeamIndia@KarleIndianTeamKeSathYaariya@{'weight': 1}
TeamIndia@KarleYaaroKeSathCheer@{'weight': 1}
TeamIndia@BleedBlue@{'weight': 2}
TeamIndia@IndiavsNewZealand:@{'weight': 1}
TeamIndia@Pakistan?@{'weight': 1}
TeamIndia@चाहतजीतकी@{'weight': 1}
TeamIndia@Virat@{'weight': 1}
TeamIndia@Pakistsn@{'weight': 1}
TeamIndia@twitter@{'weight': 1}
TeamIndia@platform@{'weight': 1}
TeamIndia@fake@{'weight': 1}
TeamIndia@indian@{'weight': 1}
TeamIndia@religion@{'weight': 1}
TeamIndia@propoganda@{'weight': 1}
TeamIndia@JitegaToIndiaHi🏆@{'weight': 1}
TeamIndia@जीतेगा_तो_इंडिया_ही🇮🇳@{'weight': 1}
TeamIndia@MatchDay@{'weight': 1}
TeamIndia@BlueSeason@{'weight': 1}
TeamIndia@T20@{'weight': 1}
TeamIndia@HDFCSecurities@{'weight': 1}
TeamIndia@Sunday@{'weight': 1}
TeamIndia@weekend@{'weight': 1}
TeamIndia@MatchFever@{'weight': 1}
TeamIndia@Cheer@{'weight': 1}
TeamIndia@ShorMachaoCupLao@{'weight': 3}
TeamIndia@Indiacricket@{'weight': 1}
TeamIndia@mohammadshami@{'weight': 1}
TeamIndia@IndiaVsPak@{'weight': 1}
TeamIndia@NZ@{'weight': 1}
TeamIndia@t20cricketworldcup@{'weight': 1}
TeamIndia@trentboult@{'weight': 1}
TeamIndia@IndvsNz@{'weight': 1}
TeamIndia@T20WorldCup2021@{'weight': 3}
TeamIndia@YusufPathan@{'weight': 1}
TeamIndia@t20wc@{'weight': 1}
TeamIndia@CricketOnKoo@{'weight': 1}
TeamIndia@NewZealand.@{'weight': 1}
TeamIndia@KaneWilliamson@{'weight': 1}
TeamIndia@NCA-mandated@{'weight': 1}
TeamIndia@TRENDING@{'weight': 2}
TeamIndia@T20worldcup@{'weight': 1}
TeamIndia@INDvsPAK@{'weight': 1}
TeamIndia@BabarAzam@{'weight': 1}
TeamIndia@TeamPakistan@{'weight': 1}
TeamIndia@MohammedShami@{'weight': 1}
TeamIndia@इंडियाजितेगावर्ल्डकप@{'weight': 1}
TeamIndia@कूआणिक्रिकेट@{'weight': 1}
TeamIndia@Koomentaryofthematch@{'weight': 1}
TeamIndia@VVSLaxman@{'weight': 1}
TeamIndia@AnilKumble@{'weight': 1}
TeamIndia@NCA@{'weight': 1}
TeamIndia@Dravid@{'weight': 1}
t20worldcup2021@Cricket@{'weight': 13}
t20worldcup2021@INDvAFG@{'weight': 3}
t20worldcup2021@INDvsAFG@{'weight': 3}
t20worldcup2021@indianteam@{'weight': 1}
t20worldcup2021@AFGvIND@{'weight': 1}
t20worldcup2021@KLRahul@{'weight': 1}
t20worldcup2021@RishabhPant@{'weight': 1}
t20worldcup2021@HardikPandya@{'weight': 1}
t20worldcup2021@mohamadshami@{'weight': 1}
t20worldcup2021@afghanistan@{'weight': 2}
t20worldcup2021@AFGvsIND@{'weight': 1}
t20worldcup2021@IndiavsAfghanistan@{'weight': 1}
t20worldcup2021@SabseBadaStadium@{'weight': 1}
t20worldcup2021@IndvsAfg@{'weight': 2}
t20worldcup2021@t20wc@{'weight': 2}
t20worldcup2021@t20cricket@{'weight': 1}
t20worldcup2021@cricketlife@{'weight': 1}
t20worldcup2021@cricketworld@{'weight': 1}
t20worldcup2021@cricketlovers@{'weight': 1}
t20worldcup2021@cricketblast@{'weight': 1}
t20worldcup2021@cricketgram@{'weight': 1}
t20worldcup2021@SillyPoint@{'weight': 1}
t20worldcup2021@IND@{'weight': 2}
t20worldcup2021@AFG@{'weight': 5}
t20worldcup2021@T20WC@{'weight': 7}
t20worldcup2021@T20WC2021@{'weight': 19}
t20worldcup2021@asgharafghan@{'weight': 1}
t20worldcup2021@t20wc2021@{'weight': 1}
t20worldcup2021@kooforindia@{'weight': 2}
t20worldcup2021@INDvsNZ@{'weight': 18}
t20worldcup2021@josbuttler@{'weight': 3}
t20worldcup2021@JosButtler@{'weight': 3}
t20worldcup2021@ENGvsSL@{'weight': 7}
t20worldcup2021@srilanka@{'weight': 1}
t20worldcup2021@TeamSriLanka@{'weight': 1}
t20worldcup2021@england@{'weight': 2}
t20worldcup2021@England@{'weight': 5}
t20worldcup2021@Sanaka@{'weight': 2}
t20worldcup2021@SriLanka@{'weight': 5}
t20worldcup2021@Yourviewsyournews@{'weight': 1}
t20worldcup2021@Virat@{'weight': 1}
t20worldcup2021@Kohli@{'weight': 1}
t20worldcup2021@India@{'weight': 14}
t20worldcup2021@kookiyakya@{'weight': 1}
t20worldcup2021@koooftheday@{'weight': 1}
t20worldcup2021@INDvNZ@{'weight': 6}
t20worldcup2021@ViratKohli@{'weight': 6}
t20worldcup2021@NewZealand@{'weight': 9}
t20worldcup2021@IPL2021@{'weight': 1}
t20worldcup2021@BCCI@{'weight': 3}
t20worldcup2021@IPL@{'weight': 1}
t20worldcup2021@IndiaVsNewZealand@{'weight': 6}
t20worldcup2021@IndianCricketTeam@{'weight': 5}
t20worldcup2021@indiancricket@{'weight': 2}
t20worldcup2021@teamindia@{'weight': 1}
t20worldcup2021@MSDhoni@{'weight': 1}
t20worldcup2021@GautamGambhir@{'weight': 1}
t20worldcup2021@AsgharAfghan@{'weight': 1}
t20worldcup2021@Spin@{'weight': 1}
t20worldcup2021@ind@{'weight': 1}
